chr3	134204574	134283870	NM_001042383	0	+	134214162	134280377	0	12	320,69,178,96,123,114,234,140,115,198,87,3652,	0,9563,21376,46112,47045,51422,59853,60416,63329,64330,66193,75644,
chr3	134204574	134293855	NM_001042384	0	+	134214162	134293733	0	12	320,69,178,96,123,114,234,140,115,198,87,221,	0,9563,21376,46112,47045,51422,59853,60416,63329,64330,66193,89060,
chr3	134205046	134283870	NM_025180	0	+	134214162	134280377	0	16	352,72,69,178,96,123,114,234,140,138,115,198,87,206,280,3652,	0,1814,9091,20904,45640,46573,50950,59381,59944,61130,62857,63858,65721,71937,72945,75172,
chr3	134204896	134283870	NM_001042400	0	+	134214162	134280377	0	13	148,69,178,96,123,114,234,140,138,115,198,87,3652,	0,9241,21054,45790,46723,51100,59531,60094,61280,63007,64008,65871,75322,
chr3	41288089	42003660	NM_017886	0	-	41288419	41996251	0	37	394,86,186,99,167,106,49,93,145,52,95,52,57,122,134,128,183,162,84,108,79,47,182,61,105,97,70,119,93,76,84,102,163,140,100,186,153,	0,2890,151480,208898,216488,319426,369070,417008,434909,435154,458459,458656,468639,468849,471130,507763,543063,553534,572825,589266,637276,648920,650224,651834,654127,661247,664719,664943,666209,669379,671859,673119,685246,689203,691500,708024,715418,
chr3	33537738	33759705	NM_015097	0	-	33540122	33759494	0	39	2471,117,207,129,194,229,154,107,144,144,79,164,67,245,24,107,108,171,102,18,24,174,56,168,78,60,71,136,146,93,83,147,71,98,76,92,104,79,406,	0,5405,14311,19776,20734,38986,42542,47186,48451,55005,63060,64561,74477,76863,78226,79922,85574,88503,96148,98704,100464,106705,107907,110344,111137,112320,115754,123356,125888,130741,136045,148510,167198,188112,190813,192030,193582,200608,221561,
chr3	50330258	50336899	NM_001200032	0	-	50330676	50336645	0	3	688,145,256,	0,1881,6385,
chr3	50330258	50336899	NM_001200031	0	-	50330676	50336645	0	4	688,90,145,256,	0,804,1881,6385,
chr3	50330258	50336899	NM_003549	0	-	50330676	50333033	0	4	688,90,911,256,	0,804,1881,6385,
chr3	50330258	50336293	NM_001200029	0	-	50330676	50333033	0	4	688,90,911,42,	0,804,1881,5993,
chr3	33537738	33700933	NM_001207044	0	-	33540122	33700481	0	33	2471,117,207,129,194,229,154,107,144,144,79,164,67,245,107,63,108,171,102,18,24,174,56,168,78,60,71,136,146,93,80,147,468,	0,5405,14311,19776,20734,38986,42542,47186,48451,55005,63060,64561,74477,76863,79922,80955,85574,88503,96148,98704,100464,106705,107907,110344,111137,112320,115754,123356,125888,130741,136045,148510,162727,
chr3	50330258	50336899	NM_001200030	0	-	50330676	50333033	0	3	688,911,256,	0,1881,6385,
chr3	100468178	100712334	NM_015429	0	-	100469338	100712249	0	35	1276,123,162,30,80,109,210,69,129,93,78,63,78,81,60,75,75,75,72,75,75,75,66,75,75,78,93,72,49,53,182,133,69,180,185,	0,2217,3452,4484,5277,16506,21408,25270,25872,28949,30797,40119,43356,45588,47074,55457,58826,97037,98267,99466,100710,101325,102540,112976,115498,117544,125506,126173,127177,136201,136807,149427,153283,176967,243971,
chr3	125822403	125899645	NM_001270365	0	-	125822633	125879822	0	21	286,200,106,166,99,100,94,88,106,71,151,128,120,148,92,126,138,66,224,150,327,	0,2165,3580,6383,9221,10996,14444,20803,22055,26662,27823,31974,33203,34252,43274,46845,49883,50993,54855,57292,76915,
chr3	109044987	109056419	NM_018189	0	-	109046834	109056364	0	7	1884,199,289,51,161,124,109,	0,2749,4383,5593,5730,7729,11323,
chr3	125822403	125899645	NM_012190	0	-	125822633	125879822	0	23	286,200,106,166,99,100,94,88,106,71,151,128,120,148,92,126,138,90,102,166,235,150,327,	0,2165,3580,6383,9221,10996,14444,20803,22055,26662,27823,31974,33203,34252,43274,46845,49883,50993,51841,53782,54844,57292,76915,
chr3	125822403	125900029	NM_001270364	0	-	125822633	125899811	0	23	286,200,106,166,99,100,94,88,106,71,151,128,120,148,92,126,138,90,102,166,235,150,225,	0,2165,3580,6383,9221,10996,14444,20803,22055,26662,27823,31974,33203,34252,43274,46845,49883,50993,51841,53782,54844,57292,77401,
chr3	158991035	159615155	NM_001197107	0	+	158991609	159614563	0	8	637,657,119,118,198,124,94,644,	0,491196,592916,612960,614461,615573,618850,623476,
chr3	150804675	151154465	NM_053002	0	+	150804713	151150592	0	43	137,105,192,160,170,111,270,150,100,137,132,127,215,177,148,119,144,164,132,228,142,121,102,114,200,189,75,188,162,112,90,110,136,162,363,157,212,90,230,157,111,82,3926,	0,29449,35894,40936,69272,71800,72943,77004,78531,78957,98441,101465,103828,106601,263171,268233,269008,270325,273586,278091,278962,280758,281262,282548,285679,289138,289912,290103,291124,293225,295768,296891,297195,298142,300922,303091,307768,322355,324390,326251,329424,343411,345864,
chr3	184529930	184770402	NM_015303	0	+	184542420	184769813	0	47	83,241,69,131,94,33,55,125,87,68,154,60,108,81,171,75,36,91,47,90,47,223,90,52,43,73,120,72,120,57,83,85,99,90,47,148,90,43,104,82,83,81,170,166,54,81,739,	0,12402,14020,20546,22506,26571,27555,36928,37793,40357,41714,41971,43568,47842,50754,54733,55881,56803,57339,58573,73967,82560,86422,88778,101376,102838,103212,107984,112719,114451,116308,117437,118327,124103,128054,145231,152325,154528,159506,170423,170869,181840,184189,187553,212193,236336,239733,
chr3	158787040	159615155	NM_001197113	0	+	158787221	159614563	0	11	190,65,81,136,696,119,118,198,124,94,644,	0,176591,183475,193296,695191,796911,816955,818456,819568,822845,827471,
chr3	158991035	159615155	NM_001197108	0	+	158991609	159614563	0	7	637,119,118,198,124,94,644,	0,592916,612960,614461,615573,618850,623476,
chr3	142536701	142608045	NM_013363	0	-	142537176	142607738	0	9	606,168,84,155,137,125,256,109,390,	0,3018,5672,11832,20910,25064,30357,69809,70954,
chr3	158787040	159615155	NM_001197114	0	+	158787221	159614563	0	10	190,65,136,696,119,118,198,124,94,644,	0,176591,193296,695191,796911,816955,818456,819568,822845,827471,
chr3	150929904	150996230	NM_014879	0	-	150931087	150932104	0	3	2224,108,156,	0,7418,66170,
chr3	167727653	167813417	NM_014498	0	-	167728056	167813073	0	16	553,81,69,168,110,80,257,333,159,84,83,151,54,50,75,531,	0,877,14660,15062,17862,19357,19914,22654,26970,30920,31526,33513,34962,37084,38425,85233,
chr3	184529930	184770402	NM_001009921	0	+	184542420	184769813	0	47	83,241,69,131,94,33,59,127,87,68,154,60,108,81,171,75,36,91,47,90,47,223,90,52,43,73,120,72,120,57,83,85,99,90,47,148,90,43,104,82,83,81,170,166,54,81,739,	0,12402,14020,20546,22506,26571,27555,36926,37793,40357,41714,41971,43568,47842,50754,54733,55881,56803,57339,58573,73967,82560,86422,88778,101376,102838,103212,107984,112719,114451,116308,117437,118327,124103,128054,145231,152325,154528,159506,170423,170869,181840,184189,187553,212193,236336,239733,
chr3	158991035	159615155	NM_014575	0	+	158991609	159614563	0	8	637,696,119,118,198,124,94,644,	0,491196,592916,612960,614461,615573,618850,623476,
chr3	6902801	7783218	NM_000844	0	+	6903075	7782093	0	10	793,217,142,155,141,201,140,936,247,1175,	0,285337,437569,445383,553908,591492,600468,717307,818934,879242,
chr3	3133493	3152058	NM_175724	0	-	3133899	3146668	0	10	553,146,188,154,139,146,85,69,142,430,	0,3489,6060,6327,9882,10865,13093,13658,16740,18135,
chr3	3108007	3152058	NM_000564	0	-	3111908	3146668	0	13	3988,85,97,139,146,188,154,139,146,85,69,142,430,	0,8458,10207,25900,28975,31546,31813,35368,36351,38579,39144,42226,43621,
chr3	5229358	5261650	NM_014674	0	+	5229490	5257603	0	12	641,73,104,172,184,175,121,171,74,97,204,4137,	0,7535,11918,14079,15292,17393,19479,20419,22501,23446,25645,28155,
chr3	3108007	3152058	NM_175726	0	-	3111908	3146668	0	12	3988,85,97,139,146,188,154,139,146,85,142,430,	0,8458,10207,25900,28975,31546,31813,35368,36351,38579,42226,43621,
chr3	3131856	3152058	NM_175728	0	-	3131926	3146668	0	10	84,139,146,188,154,139,146,85,142,430,	0,2051,5126,7697,7964,11519,12502,14730,18377,19772,
chr3	3131856	3152058	NM_175725	0	-	3131926	3146668	0	11	84,139,146,188,154,139,146,85,69,142,430,	0,2051,5126,7697,7964,11519,12502,14730,15295,18377,19772,
chr3	3133493	3152058	NM_175727	0	-	3133899	3146668	0	9	553,146,188,154,139,146,85,142,430,	0,3489,6060,6327,9882,10865,13093,16740,18135,
chr3	6902801	7783218	NM_181874	0	+	6903075	7728114	0	11	793,217,142,155,141,201,140,936,247,92,1175,	0,285337,437569,445383,553908,591492,600468,717307,818934,825242,879242,
chr3	3108007	3152058	NM_001243099	0	-	3111949	3146668	0	11	3988,97,139,146,188,154,139,146,85,142,430,	0,10207,25900,28975,31546,31813,35368,36351,38579,42226,43621,
chr3	10365706	10547268	NM_001683	0	-	10370497	10491227	0	20	5103,183,108,212,214,192,107,88,180,235,242,243,215,159,126,126,258,198,518,120,	0,14153,16219,16470,18729,21361,22008,26089,26375,34668,35859,47786,51407,54229,64254,76930,78068,86595,125322,181442,
chr3	11314009	11599139	NM_001136031	0	+	11340169	11596317	0	18	107,170,55,118,78,117,150,89,122,91,145,159,195,204,116,76,123,2855,	0,26150,26826,34407,36448,40768,42808,58804,60436,68109,69599,75341,85882,88045,90277,92123,154268,282275,
chr3	11314009	11599139	NM_001144912	0	+	11340169	11596317	0	17	107,170,55,118,78,150,89,122,91,145,159,195,204,116,76,81,2855,	0,26150,26826,34407,36448,42808,58804,60436,68109,69599,75341,85882,88045,90277,92123,107436,282275,
chr3	11314009	11599139	NM_006395	0	+	11340169	11596317	0	19	107,170,55,118,78,117,150,89,122,91,145,159,195,204,116,76,81,123,2855,	0,26150,26826,34407,36448,40768,42808,58804,60436,68109,69599,75341,85882,88045,90277,92123,107436,154268,282275,
chr3	12581279	12586963	NM_001195279	0	-	12581691	12586963	0	4	653,163,50,218,	0,2079,3399,5466,
chr3	13590624	13679922	NM_001004019	0	+	13611855	13679419	0	18	84,1347,112,130,181,210,114,102,141,135,138,144,129,126,117,129,124,861,	0,21190,58937,60388,64859,68951,69779,70605,72650,77320,78707,79780,80039,80695,81574,82204,87320,88437,
chr3	10365706	10547268	NM_001001331	0	-	10370497	10491227	0	23	5103,183,108,212,214,192,107,88,180,235,242,243,215,159,42,60,33,126,126,258,198,518,120,	0,14153,16219,16470,18729,21361,22008,26089,26375,34668,35859,47786,51407,54229,55220,61245,62457,64254,76930,78068,86595,125322,181442,
chr3	15708743	15839691	NM_001195098	0	-	15711776	15777004	0	28	3320,92,83,83,146,84,88,220,118,88,202,75,27,112,141,69,64,83,115,79,213,143,88,201,71,79,84,214,	0,8661,9737,10243,10972,12064,12239,17989,18765,18985,22782,27502,27951,28897,40687,42431,43974,44903,46290,47341,53678,57145,68173,69796,84513,98997,127986,130734,
chr3	15708743	15798058	NM_001195099	0	-	15711776	15777004	0	26	3320,92,83,83,146,84,88,220,118,88,202,75,27,112,141,69,64,83,115,79,213,143,88,201,71,68,	0,8661,9737,10243,10972,12064,12239,17989,18765,18985,22782,27502,27951,28897,40687,42431,43974,44903,46290,47341,53678,57145,68173,69796,84513,89247,
chr3	15708743	15901053	NM_015199	0	-	15711776	15900910	0	28	3320,92,83,83,146,84,88,220,118,88,202,75,27,112,141,69,64,83,115,79,213,143,88,201,71,79,84,170,	0,8661,9737,10243,10972,12064,12239,17989,18765,18985,22782,27502,27951,28897,40687,42431,43974,44903,46290,47341,53678,57145,68173,69796,84513,98997,127986,192140,
chr3	13590624	13679922	NM_001998	0	+	13611855	13679419	0	17	84,1347,112,130,181,210,114,102,135,138,144,129,126,117,129,124,861,	0,21190,58937,60388,64859,68951,69779,70605,77320,78707,79780,80039,80695,81574,82204,87320,88437,
chr3	13610239	13679922	NM_001165035	0	+	13611855	13679419	0	18	341,1347,112,130,181,210,114,102,141,135,138,144,129,126,117,129,124,861,	0,1575,39322,40773,45244,49336,50164,50990,53035,57705,59092,60165,60424,61080,61959,62589,67705,68822,
chr3	19920965	19975706	NM_144715	0	-	19921122	19975510	0	13	331,182,213,208,155,68,84,130,111,181,144,63,985,	0,3076,4929,8970,17213,19304,19958,26146,35829,38758,40359,41031,53756,
chr3	29322802	30051886	NM_001177711	0	+	29323172	30045353	0	14	445,173,59,92,158,80,107,47,97,51,111,81,128,6540,	0,153431,207129,305802,458408,481598,587546,602850,616067,618393,654774,706831,709770,722544,
chr3	29322802	30032809	NM_014483	0	+	29323172	30032704	0	13	445,173,59,92,158,80,107,47,97,51,111,81,237,	0,153431,207129,305802,458408,481598,587546,602850,616067,618393,654774,706831,709770,
chr3	27257096	27410912	NM_199347	0	-	27257322	27394373	0	25	275,76,103,122,46,138,129,103,65,78,62,140,225,87,80,68,79,42,85,99,131,61,108,40,197,	0,40690,68996,69234,72092,75011,75656,75878,77982,80007,81573,86090,89141,92253,93320,95343,96493,98691,106571,128666,130480,136859,137206,151917,153619,
chr3	29322802	30032809	NM_001177712	0	+	29323172	30032704	0	14	445,173,59,92,158,80,107,39,47,97,51,111,81,237,	0,153431,207129,305802,458408,481598,587546,599467,602850,616067,618393,654774,706831,709770,
chr3	28283123	28361263	NM_182523	0	+	28283284	28361120	0	4	180,90,91,264,	0,21658,74700,77876,
chr3	29322802	30051886	NM_001003793	0	+	29323172	30045353	0	15	445,173,59,92,158,80,107,47,97,51,111,48,81,128,6540,	0,153431,207129,305802,458408,481598,587546,602850,616067,618393,654774,662895,706831,709770,722544,
chr3	29322802	30051886	NM_001003792	0	+	29323172	30045353	0	14	445,170,59,92,158,80,107,47,97,111,48,81,128,6540,	0,153434,207129,305802,458408,481598,587546,602850,616067,654774,662895,706831,709770,722544,
chr3	37493812	37861281	NM_002207	0	+	37493865	37860480	0	28	238,128,107,124,68,130,86,69,138,106,95,91,46,155,161,150,77,151,87,80,90,109,108,126,120,102,120,900,	0,18685,21032,29162,42179,50856,53678,56237,61441,65182,66938,71199,73704,80992,90103,176865,201392,231543,280390,284582,289408,291604,298140,325070,327580,332655,351501,366569,
chr3	38738836	38835501	NM_006514	0	-	38738839	38835501	0	27	1217,271,105,138,54,285,123,174,155,124,141,447,360,174,239,112,294,171,198,142,67,192,92,129,81,119,270,	0,4493,9933,12132,13498,14815,16612,21307,24912,26084,27828,29260,31196,42169,44945,52727,54873,58442,59328,59672,63335,63846,66159,73933,91610,94704,96395,
chr3	38738836	38835501	NM_001293306	0	-	38738839	38835501	0	27	1217,271,105,138,54,285,123,174,155,124,138,447,360,174,239,112,294,171,198,142,67,192,92,129,81,119,270,	0,4493,9933,12132,13498,14815,16612,21307,24912,26084,27828,29260,31196,42169,44945,52727,54873,58442,59328,59672,63335,63846,66159,73933,91610,94704,96395,
chr3	38738836	38835501	NM_001293307	0	-	38738839	38835501	0	26	1217,271,105,138,54,285,123,174,155,124,141,447,360,174,239,112,171,198,142,67,192,92,129,81,119,270,	0,4493,9933,12132,13498,14815,16612,21307,24912,26084,27828,29260,31196,42169,44945,52727,58442,59328,59672,63335,63846,66159,73933,91610,94704,96395,
chr3	47057897	47205467	NM_014159	0	-	47058582	47205414	0	21	847,102,81,112,140,135,670,184,49,663,120,135,127,98,78,124,129,132,4367,16,124,	0,1230,3352,21258,26153,30079,40413,45755,50662,67312,69787,71705,81547,85050,86938,89589,97468,100215,103774,110240,147446,
chr3	49236932	49295537	NM_001135197	0	+	49249213	49294715	0	8	74,71,175,164,49,88,104,1971,	0,12266,37048,41726,44904,45146,55890,56634,
chr3	49235860	49295537	NM_178173	0	+	49249213	49294715	0	10	33,121,218,71,175,164,49,88,104,1971,	0,114,462,13338,38120,42798,45976,46218,56962,57706,
chr3	50712671	51421629	NM_004947	0	+	50712694	51418990	0	53	60,84,41,56,97,149,85,42,155,82,61,148,89,126,125,163,107,172,98,84,101,82,171,193,128,147,99,95,76,101,59,149,86,27,96,61,94,149,87,105,142,167,87,180,84,117,122,139,148,119,88,83,3149,	0,103434,166434,214785,258740,389207,400115,414002,414989,471308,484003,485314,533533,538881,550408,552042,552741,553420,554271,561104,562249,571485,584915,595574,599838,602367,604865,634991,636763,637235,637603,639739,654897,657760,657917,663118,663694,665996,673611,675047,679641,680848,681166,681721,682517,682720,685270,686618,687286,699228,700507,704884,705809,
chr3	55542335	56502391	NM_015576	0	-	55717860	56469035	0	17	2969,66,135,148,161,142,194,141,141,138,168,168,156,75,417,797,116,	0,175486,191070,226463,380081,442117,483749,498873,502141,510586,572509,631201,640669,665138,787711,926043,959940,
chr3	52350334	52434513	NM_015512	0	+	52356458	52434462	0	78	227,367,73,175,157,133,162,253,158,212,299,151,194,226,120,83,142,156,199,254,213,165,122,106,180,141,164,114,189,106,114,150,87,187,92,155,178,195,120,159,108,141,161,158,174,39,179,231,197,136,209,172,192,111,186,192,168,192,132,126,120,150,161,226,196,152,197,145,159,132,171,180,177,171,131,352,235,173,	0,6090,7489,9821,10416,11563,14829,15823,28171,29176,30153,31505,32569,32876,33670,34189,35643,36233,36784,37061,38524,40295,41295,41579,42239,42927,43597,43992,44845,45342,46069,46676,48319,48514,50138,50414,52422,53506,53791,54158,54399,55627,55908,56577,58921,59636,62283,63586,65321,66001,67067,67541,68467,69018,69841,70343,71848,72099,72487,73142,74616,74860,75124,76145,76511,77015,78146,78596,78989,79228,80049,80299,80549,81388,81713,82531,83226,84006,
chr3	56591183	56655848	NM_001141947	0	+	56591270	56655646	0	18	98,65,26,442,166,104,122,132,251,85,162,145,132,494,41,257,125,289,	0,1690,2413,6528,9438,9794,14025,35814,36335,36788,56433,57972,58766,59956,61016,62115,62621,64376,
chr3	56591183	56655848	NM_001012506	0	+	56597711	56655646	0	18	79,65,26,442,166,104,122,132,251,85,162,145,132,494,41,257,125,289,	0,1690,2413,6528,9438,9794,14025,35814,36335,36788,56433,57972,58766,59956,61016,62115,62621,64376,
chr3	57611180	57678816	NM_152678	0	-	57613940	57678745	0	20	2892,75,103,110,54,90,65,66,95,96,123,56,63,80,106,81,113,43,39,308,	0,3357,4967,5261,5471,7811,9104,9250,16199,20207,20862,32226,33664,35306,35992,38182,40669,46802,46946,67328,
