chr8	134203281	134243932	NM_080838	0	+	134203387	134239953	0	4	175,280,194,4279,	0,21825,34351,36372,
chr8	134203281	134243932	NM_001204870	0	+	134203387	134239953	0	2	175,4279,	0,36372,
chr8	134203281	134243932	NM_001204869	0	+	134203387	134239772	0	3	175,280,4279,	0,21825,36372,
chr8	134203281	134243932	NM_003882	0	+	134203387	134239953	0	5	175,280,261,194,4279,	0,21825,29542,34351,36372,
chr8	25042286	25270619	NM_024940	0	+	25042423	25268814	0	52	180,84,41,56,97,149,136,158,82,130,73,143,126,125,99,73,104,184,98,90,101,135,112,71,107,137,96,99,95,79,101,59,155,86,160,41,91,120,90,105,142,82,85,87,177,84,138,167,172,139,104,1910,	0,58903,84074,90615,93798,107253,111742,114173,115805,117554,119484,124012,125636,132236,134807,136209,139077,140593,147480,147832,149325,151468,156106,156968,157630,160704,166960,174192,178276,179855,182099,183421,183800,184785,187788,188847,189793,192534,195534,197903,204320,205435,207125,208025,210772,215140,216158,218787,223212,224031,225328,226423,
chr8	92261515	92410382	NM_052832	0	+	92261879	92407325	0	19	126,306,111,173,165,153,83,148,114,78,96,107,67,138,49,101,55,104,3093,	0,251,39848,46243,68928,85007,88862,91116,94065,102522,103613,113065,114184,117292,120497,140050,144509,144648,145774,
chr8	92261515	92406946	NM_134266	0	+	92261879	92406502	0	19	126,306,111,173,165,153,83,148,114,78,96,107,67,138,49,101,55,104,501,	0,251,39848,46243,68928,85007,88862,91116,94065,102522,103613,113065,114184,117292,120497,140050,144509,144648,144930,
chr8	92221721	92410382	NM_001282356	0	+	92261879	92407325	0	20	49,116,306,111,173,165,153,83,148,114,78,96,107,67,138,49,101,55,104,3093,	0,9396,40045,79642,86037,108722,124801,128656,130910,133859,142316,143407,152859,153978,157086,160291,179844,184303,184442,185568,
chr8	92221721	92410382	NM_001282357	0	+	92352656	92407325	0	19	49,116,226,111,173,165,153,148,114,78,96,107,67,138,49,101,55,104,3093,	0,9396,40125,79642,86037,108722,124801,130910,133859,142316,143407,152859,153978,157086,160291,179844,184303,184442,185568,
chr8	100025493	100889814	NM_017890	0	+	100026016	100887894	0	62	82,176,144,121,168,182,175,269,96,123,138,88,192,170,195,125,182,135,174,110,148,128,235,221,204,172,115,142,409,112,204,127,144,688,138,408,203,208,185,197,182,350,162,156,264,84,176,171,202,189,147,284,128,200,119,806,177,171,177,103,250,2169,	0,494,25157,83046,89687,97832,102434,107911,121366,121749,122330,123399,129708,134575,143283,156773,179610,260932,261815,370942,378291,418271,429135,454148,468333,488421,489570,494504,497838,507633,543184,562392,564224,628545,648088,686259,703905,707079,707597,753508,763509,765416,771049,796109,804274,805185,805447,806146,806655,808028,810566,819103,821931,822273,835510,840185,846038,848510,855023,857519,858182,862152,
chr8	100025493	100889814	NM_152564	0	+	100026016	100887894	0	62	82,176,144,121,168,182,175,269,96,123,138,88,192,170,195,125,182,135,174,110,148,128,235,221,204,172,115,67,409,112,204,127,144,688,138,408,203,208,185,197,182,350,162,156,264,84,176,171,202,189,147,284,128,200,119,806,177,171,177,103,250,2169,	0,494,25157,83046,89687,97832,102434,107911,121366,121749,122330,123399,129708,134575,143283,156773,179610,260932,261815,370942,378291,418271,429135,454148,468333,488421,489570,493871,497838,507633,543184,562392,564224,628545,648088,686259,703905,707079,707597,753508,763509,765416,771049,796109,804274,805185,805447,806146,806655,808028,810566,819103,821931,822273,835510,840185,846038,848510,855023,857519,858182,862152,
chr8	108911543	109095913	NM_178565	0	-	108913302	109094866	0	6	1875,189,144,189,263,489,	0,58764,61358,89740,183229,183881,
chr8	108911543	109095431	NM_001282863	0	-	108913302	109094866	0	5	1875,186,144,263,280,	0,58764,61358,183229,183608,
chr8	7340025	7343909	NM_152251	0	-	7340125	7343904	0	2	249,54,	0,3830,
chr8	6264112	6304940	NM_001172575	0	+	6264188	6303076	0	7	98,92,119,88,115,90,3027,	0,2687,8173,24907,29456,35475,37801,
chr8	6264112	6304940	NM_001172574	0	+	6264188	6303076	0	8	98,92,119,88,115,144,90,3027,	0,2687,8173,24907,29456,32361,35475,37801,
