chr16	67063049	67134958	NM_001755	0	+	67063310	67132635	0	6	339,87,117,117,127,2346,	0,580,7492,37535,53066,69563,
chr16	67063049	67134958	NM_022845	0	+	67063310	67132681	0	6	339,87,117,117,96,2346,	0,580,7492,37535,53066,69563,
chr16	50300450	50344440	NM_001286057	0	+	50322090	50344409	0	19	48,439,204,162,150,149,112,128,159,133,192,35,84,73,98,85,126,99,76,	0,21372,23917,25196,26136,26814,28100,32364,34175,34542,37820,38385,38963,39237,40510,41787,42127,43008,43914,
chr16	25123046	25189551	NM_016309	0	+	25123204	25189344	0	11	271,92,122,77,62,103,121,102,92,98,230,	0,16749,20676,28445,39828,49376,52872,57386,58988,63211,66275,
chr16	50321822	50352045	NM_001114	0	+	50322090	50349416	0	25	439,204,162,150,149,112,128,159,133,192,35,84,73,98,85,126,99,194,94,156,147,105,115,125,2776,	0,2545,3824,4764,5442,6728,10992,12803,13170,16448,17013,17591,17865,19138,20415,20755,21636,22775,23781,24124,24978,26046,26380,27102,27447,
chr16	25123046	25189551	NM_001032391	0	+	25123204	25189344	0	9	271,92,122,77,121,102,92,98,230,	0,16749,20676,28445,52872,57386,58988,63211,66275,
chr16	75480922	75498584	NM_145254	0	-	75481455	75498498	0	3	664,171,219,	0,4644,17443,
chr16	3138890	3149318	NM_001282415	0	-	3139091	3140252	0	5	1757,58,65,268,128,	0,2650,2874,3159,10300,
chr16	2089815	2097867	NM_002528	0	-	2089924	2097848	0	6	233,106,160,171,239,158,	0,318,3752,4815,6313,7894,
chr16	6823809	7763340	NM_001142334	0	+	7102072	7760747	0	14	205,42,243,144,54,93,61,54,81,133,40,65,76,2716,	0,278248,744339,805969,813439,821741,823563,833477,856795,880007,891121,902966,935248,936815,
chr16	6069131	7763340	NM_001142333	0	+	7102072	7760747	0	15	862,63,48,42,243,144,54,93,61,54,133,40,65,76,2716,	0,297864,635472,1032926,1499017,1560647,1568117,1576419,1578241,1588155,1634685,1645799,1657644,1689926,1691493,
chr16	6069131	7763340	NM_018723	0	+	7102072	7760747	0	16	862,63,48,42,243,144,54,93,61,54,81,133,40,65,76,2716,	0,297864,635472,1032926,1499017,1560647,1568117,1576419,1578241,1588155,1611473,1634685,1645799,1657644,1689926,1691493,
chr16	3138890	3149318	NM_001282416	0	-	3139091	3142795	0	5	1757,58,65,463,128,	0,2650,2874,3652,10300,
chr16	15688225	15737023	NM_001184999	0	-	15690549	15733090	0	27	2569,171,126,61,213,231,228,203,134,143,221,176,120,237,81,179,190,159,158,429,173,118,218,175,687,202,149,	0,4485,6059,6272,7622,9799,13922,15154,16606,17223,18188,21461,22683,22930,26082,27364,28565,30400,30647,31003,35963,37012,39248,40388,41287,44721,48649,
chr16	15688225	15737023	NM_001184998	0	-	15690549	15733090	0	27	2569,171,126,61,213,231,228,203,134,143,221,176,120,237,81,179,193,159,158,426,173,118,227,175,687,202,149,	0,4485,6059,6272,7622,9799,13922,15154,16606,17223,18188,21461,22683,22930,26082,27364,28565,30400,30647,31003,35963,37012,39248,40388,41287,44721,48649,
chr16	14529556	14724128	NM_002582	0	-	14530573	14723982	0	24	1073,194,190,75,87,56,70,111,76,43,44,78,57,81,43,39,66,166,61,82,68,80,78,165,	0,11188,46938,116321,118365,119954,145174,146481,148647,149049,150618,157601,164204,168446,170784,172581,173358,174944,181890,191406,191569,192472,193897,194407,
chr16	14529556	14724128	NM_001242992	0	-	14530573	14723982	0	23	1073,194,190,75,87,56,70,111,76,43,44,78,57,81,43,39,66,166,61,31,61,78,165,	0,11188,46938,116321,118365,119954,145174,146481,148647,149049,150618,157601,164204,168446,170784,172581,173358,174944,181890,191406,192491,193897,194407,
chr16	14529556	14724128	NM_001134477	0	-	14530573	14721187	0	24	1073,194,190,75,87,56,70,111,76,43,44,78,57,81,43,39,66,166,61,82,68,80,78,82,	0,11188,46938,116321,118365,119954,145174,146481,148647,149049,150618,157601,164204,168446,170784,172581,173358,174944,181890,191406,191569,192472,193897,194490,
chr16	10479911	10577495	NM_024997	0	+	10524477	10576106	0	12	68,149,845,125,135,99,158,74,56,67,86,1803,	0,42813,44556,47470,52046,54309,71317,86055,87424,87868,94824,95781,
chr16	10479911	10577495	NM_001256160	0	+	10524477	10575756	0	12	68,43,149,845,125,135,99,158,74,56,86,1803,	0,33526,42813,44556,47470,52046,54309,71317,86055,87424,94824,95781,
chr16	15688225	15737023	NM_014647	0	-	15690549	15733090	0	27	2569,171,126,61,213,231,228,203,134,143,221,176,120,237,81,179,190,159,158,429,173,118,227,175,687,202,149,	0,4485,6059,6272,7622,9799,13922,15154,16606,17223,18188,21461,22683,22930,26082,27364,28565,30400,30647,31003,35963,37012,39248,40388,41287,44721,48649,
